-0.4448	-3.9819	-2.0997	-3.3167	-4.0588	-2.7375	-2.4948	-0.6513
-0.8351	-3.5754	-2.0990	-3.0668	-4.2540	-1.4197	-3.7529	0.6661
-1.1990	-4.1161	-1.7764	-4.0505	0.0899	-3.4261	-4.7171	-0.1991
-2.8564	-5.4625	-3.5670	-5.2821	0.3682	-5.7576	-5.5572	-0.8492
0.0616	4.6648	5.8667	2.3021	5.7075	5.9155	3.0809	0.9632
0.3573	-2.6918	-2.1616	-2.7409	-7.4525	0.6617	-3.4768	-0.0889
2.2634	3.9933	1.8215	4.8062	0.4303	3.0172	2.8273	-2.3506
-3.2773	-5.5936	-4.5943	-3.5556	6.3946	-5.4928	-6.7302	-5.8625
-1.9065	-5.1245	-4.6893	-3.6428	1.6422	-3.3791	-3.1674	-3.4092
-0.4595	-1.8873	0.0783	-1.7157	0.4140	-2.0368	-0.7237	-1.1780
3.0328	-2.3755	-5.3546	0.3762	-5.7647	-3.4434	-2.3836	-4.4881
-1.5593	-5.3501	-1.7712	-2.8372	-2.8353	0.5424	-7.4417	-0.1202
1.9684	0.1115	-2.7280	1.8215	-5.5122	-3.4018	2.5392	-2.6113
-2.2385	-2.9576	-2.2990	-3.5005	-2.3468	-3.8159	-2.5702	-1.2449
0.0152	-5.7033	-1.7982	-1.8033	-3.1852	-5.3069	-5.7883	-0.9185
-2.3084	-4.4531	-3.0170	-5.1490	-4.2231	-4.3345	-4.4123	-1.6790
3.2305	-3.4981	-7.4758	0.2268	-6.9542	-5.0456	-1.4412	-6.7813
0.5055	-0.1511	-3.2266	-1.5299	-4.6252	-2.3305	1.5229	-3.0701
2.5621	-4.3874	-7.0065	-0.9775	-3.8537	-5.6671	-4.8937	-7.1019
-1.2905	-6.9446	-6.4185	-5.2244	-2.9445	-7.8690	-7.3530	-4.4977
0.3635	-4.9842	-5.2625	-4.1732	-1.0785	-5.6419	-3.0109	-3.0633
1.1801	-0.1601	-2.5882	0.6220	1.1693	-3.2490	-1.1253	-4.5645
-2.3831	-4.7868	-2.5439	-2.8110	8.0553	-4.0865	-7.9564	-4.5086
2.7484	-8.4838	-8.1089	-4.1358	0.4133	-9.2301	-9.5628	-7.6111
-1.5446	-2.9988	-4.2069	-3.4350	-3.7631	-3.3638	-4.8156	-1.4993
-2.1494	-4.5722	3.7747	-2.1116	1.1394	-0.7057	-4.6358	0.7076
3.4541	-1.9104	-2.3807	1.3267	1.4566	-2.9582	-1.6541	-4.4504
-0.0021	-1.2856	0.4762	0.4576	-0.3907	-2.3907	0.6679	0.0597
2.9326	-0.9116	-5.3347	2.7796	-6.4772	-2.5472	1.5107	-5.4565
-1.8527	-5.4677	-1.4605	-3.8082	5.1610	-2.7699	-4.5464	-2.1630
0.5410	0.2236	1.2096	-0.7227	-0.5624	3.1002	2.4301	1.0408
-0.0780	-0.7056	-1.7942	-2.0093	-3.4866	0.6151	-0.6316	0.2955
-0.6362	-1.3945	0.8447	-2.3228	-0.2255	0.4679	0.7668	1.4066
0.0533	-7.7168	-3.7673	-4.2757	-2.9218	-4.8254	-7.2933	-1.7444
-1.4461	-0.3571	1.0637	-0.8969	4.4472	-1.2844	0.4366	-0.5995
2.3296	-4.2440	-8.6500	-2.9173	-7.3562	-4.0035	-3.7653	-7.3050
-2.3684	-2.9277	-1.3184	-3.8803	2.6291	-4.6986	0.5975	-2.5124
-2.0798	-5.6547	-5.4907	-4.6427	2.0261	-3.9602	-5.8242	-3.5780
0.5972	-5.5351	-7.2150	-5.0601	-3.0878	-4.7716	-5.6770	-3.8135
1.1905	-1.9685	-2.8101	-1.9036	-0.2265	-1.2656	-1.1040	-2.4939
2.0212	3.8501	1.1404	2.1908	-2.6491	3.2493	2.7075	0.5264
-3.5700	-2.2982	2.0008	-2.6429	1.5747	-2.4949	-0.2892	0.6578
-0.1993	-7.5489	-5.0416	-4.3387	-1.1734	-4.7646	-4.3195	-3.9656
-2.5409	-1.9851	0.9458	-1.8158	0.4919	-1.8720	2.2866	-0.1820
-0.8224	2.0360	2.3735	0.7495	-2.7656	0.3449	3.7147	3.0932
-2.7379	-3.6926	0.1844	-2.9268	3.6764	-1.4648	-2.7166	0.4805
-0.8595	-3.1828	1.9875	-2.1670	-4.0937	-0.5551	-5.0357	3.5600
1.3684	-5.1586	-6.5544	-1.4998	-3.3268	-6.2639	-3.4916	-5.5448
0.2298	-4.3267	-4.9382	-3.1007	-4.5970	-2.5732	-3.6764	-3.6975
-0.9693	-0.1645	3.4297	-0.0774	-1.7172	-0.0033	-0.5302	0.7447
0.7458	1.5834	0.9898	-0.1163	-0.7749	-0.0869	1.7830	2.7166
-1.1225	-1.6345	0.6379	-0.3090	2.5228	-1.5110	3.0760	-0.4385
-1.4639	0.9861	0.0012	-0.0217	-2.3263	-1.2783	0.8447	1.6160
-2.9211	-5.1745	-3.7367	-2.5711	3.5322	-3.5825	-5.1713	-3.5274
2.2249	1.5278	0.1068	1.1179	-4.1322	0.4927	3.6884	0.5443
-3.8600	-3.7965	-3.8012	-2.7384	6.1631	-5.8554	-3.4725	-4.6319
-1.9564	-1.7193	-0.0197	-2.0144	-2.5062	-1.9265	-3.6898	1.1849
-2.4906	-4.0499	-2.2751	-3.1310	3.2700	-3.8581	-0.4460	-1.5165
-1.8812	0.4185	2.1826	-0.0098	-3.3082	-0.6368	3.3632	1.6295
-3.8577	-3.7718	-0.7822	-3.6010	-0.4002	-0.7085	-4.8076	0.1596
4.2435	2.2732	-0.7942	3.9264	-1.7403	1.3080	4.3944	-3.1470
3.5180	0.2308	-0.7912	3.2267	-1.1741	-0.4299	1.1121	-2.7842
0.8662	0.1964	1.4469	-1.0088	-1.5861	1.3191	1.8447	1.3692
1.9718	-2.5342	-0.7757	-1.8960	-1.8932	0.3614	-1.4006	-0.8795
-0.2413	-2.9827	3.3279	-0.8154	-1.8948	-1.1505	-2.1929	2.7663
-3.1299	-3.5280	-0.8015	-3.1292	2.9583	-2.3474	-4.3852	-1.3040
-2.7084	-5.2154	-5.2835	-3.3899	5.3227	-5.4943	-7.5139	-5.3428
-0.1896	-0.9121	-3.2089	-1.9570	-2.4682	-2.1308	0.0209	-2.7717
0.1063	-0.5213	-2.0808	-2.3840	-1.7496	-0.1413	1.4656	-0.2634
-1.4095	-2.8109	-1.7786	-1.7445	-1.7889	-0.5097	-2.4438	-1.2812
-2.4525	-6.1432	-2.9933	-5.1888	-5.1732	-2.5280	-6.1637	-0.3331
-1.6397	-2.9192	-0.0076	-3.0821	3.7592	-2.6944	0.1009	-1.9726
4.4263	-5.8621	-7.4670	-1.9164	0.6549	-6.5767	-7.7550	-7.8268
3.3887	-4.4665	-4.6963	-1.3278	1.0051	-4.5325	-6.8720	-6.4189
-2.0967	-5.2568	-4.1799	-3.0998	-4.1489	-3.9177	-7.4665	0.4451
-0.4796	1.7859	2.5474	1.2375	-3.0086	-0.9952	3.4455	1.5889
2.8269	-3.9618	-4.4332	-2.7676	-6.0626	-2.9557	-2.0359	-1.6930
1.2998	0.5730	1.6908	0.1648	-2.6603	0.7546	1.3371	0.9006
2.5532	2.4430	1.1328	4.2727	0.0693	1.6102	3.8619	-2.5744
0.3584	-2.1891	-1.7639	-1.7353	-3.5372	0.9610	-2.1188	-0.8720
4.3464	1.1772	-0.0791	2.4951	0.1563	2.8869	1.6180	-2.9680
-2.8372	-4.9021	-3.7415	-5.4050	-1.3371	-3.8825	-6.0094	-1.0696
-3.0391	-4.9744	-3.8339	-4.2957	2.2549	-5.2997	-1.7353	-2.7133
3.5067	-7.4744	-7.1933	-3.2408	0.9868	-8.5275	-9.0120	-7.8729
-2.3086	-5.0319	-5.1467	-4.1855	2.7169	-4.3130	-2.1764	-4.1255
-0.5668	-1.9853	-1.7156	-1.6673	-3.1928	-1.3006	-2.7797	-0.3725
1.9570	-3.7024	-7.5152	-0.4674	-5.6635	-5.8243	-2.9145	-7.8301
1.1267	-3.9375	-3.8718	-2.5794	-2.9493	-4.9779	-3.9955	-3.6718
4.2758	-4.8778	-5.1283	-0.9666	-0.6146	-5.0732	-4.8835	-6.5942
3.4099	0.8615	-1.1094	2.9770	-1.1010	1.1334	1.0094	-2.8056
-4.3004	-6.0748	-2.6526	-3.4992	2.9797	-6.4074	-6.4636	-1.9571
4.2608	-4.3664	-4.6533	-1.1652	0.6495	-4.9669	-3.1942	-5.6332
0.0010	-0.9144	-3.1433	-1.2059	-4.0523	-1.5859	1.3985	-0.7796
2.8829	5.4829	3.3391	4.0597	-1.9208	4.3104	7.4517	-0.3363
0.1449	-1.3730	3.4745	-1.5219	1.6053	2.9618	-1.0763	0.3225
4.1204	1.2917	-0.1091	1.7628	-1.4937	3.5376	1.4271	-0.4766
-2.3892	-2.6867	-0.2795	-0.5163	0.5649	-3.0469	2.9889	0.3366
-1.5401	-0.9678	1.9346	-1.0831	2.5281	-1.0065	0.1097	1.0118
-0.8790	-4.9286	-3.7558	-4.0885	-3.7160	-5.8141	-2.8139	-2.3870
-0.4781	-4.7535	-5.0355	-4.4367	-4.9692	-6.2851	-4.3047	-3.0618
4.7445	-5.1675	-6.4320	-1.2713	1.7121	-5.8502	-8.8402	-7.5390
3.4336	2.3215	-2.8450	3.1578	-3.5920	0.4613	3.8651	-4.4792
-1.5977	-0.9600	0.7095	-1.8725	1.0274	-1.7774	4.1882	-0.0462
0.4392	0.4811	1.9478	0.7885	-2.6914	-0.4734	3.8066	-0.3709
0.1005	-0.6477	0.1845	-1.0232	1.5248	2.4446	3.1568	0.3506
-1.9577	-5.3361	-4.5288	-3.3074	-0.1317	-4.8631	-3.1833	-2.5941
5.1660	-1.9450	-3.1672	-0.7451	-0.8460	-0.8408	-1.3232	-4.0411
-2.5405	-2.2748	-0.7263	-3.5147	-0.2874	-1.6281	0.1429	-0.6571
-3.1271	-5.0816	-2.3793	-4.0352	1.1874	-4.0213	-3.6382	-3.1392
-2.8171	-4.0458	-1.6983	-3.6036	5.9964	-4.2052	-3.8430	-2.8869
-1.1638	-2.5256	-4.1074	-2.9379	-1.2543	-4.3280	0.6124	-2.7879
-0.6991	-3.7596	-2.4256	-2.8596	1.7989	-5.3438	0.2045	-3.0843
2.7484	-8.4838	-8.1089	-4.1358	0.4133	-9.2301	-9.5628	-7.6111
-1.5604	-1.9715	1.8353	-1.0052	3.6593	0.2839	-0.2986	-1.4721
-3.2924	-5.0119	-3.0791	-4.6653	-0.3187	-4.1394	-4.8808	-0.2043
1.5935	-3.5059	-4.0413	-2.5440	-1.9955	-2.2045	-2.5669	-2.7899
2.0580	1.1289	0.9418	0.2464	-3.5445	-0.0433	2.9258	1.9513
0.1257	0.7847	0.0461	-1.0696	-1.3785	0.3341	0.8896	-1.0548
1.8884	1.1035	3.3009	1.8398	-1.2219	5.8211	-0.7358	1.5040
-0.2668	0.7501	2.3909	0.1092	6.6491	1.6672	-1.3996	-1.0380
-2.4290	-1.9196	-0.6719	-2.7295	-0.2959	-2.4772	-0.6819	0.0137
-1.0732	-2.8376	-1.8795	-2.0573	-6.2380	-2.8666	-2.8754	-0.5988
-1.4878	-2.4739	-2.6938	-3.1775	-3.6762	-2.7098	-1.2909	-0.7022
-1.0523	-3.0982	1.6296	-1.4750	1.5339	-0.3638	-0.7298	3.0676
-0.3780	-2.6381	-1.2096	-2.5841	-6.2735	-0.0554	-3.4535	0.2476
-1.5068	-1.1086	1.6282	-1.1495	-2.7098	-1.2221	1.0193	2.4350
4.0289	-4.5852	-4.9651	-1.1083	0.2804	-6.0449	-6.3202	-6.1560
1.5445	2.4121	0.1411	1.4405	0.3316	-0.1071	1.4275	-2.9464
2.3625	0.9343	-1.1791	2.2355	-2.2729	-0.6787	1.9418	-0.8686
-1.2133	-3.4777	-1.0419	-3.7807	-4.0512	-4.8973	-2.6990	-0.0739
-0.3786	-2.8884	-6.4340	-2.0476	-6.4658	-2.7460	-2.6280	-3.8380
1.9233	1.4779	1.1131	0.3281	3.0099	2.5223	2.2648	-0.5593
-0.9546	-2.9220	-0.3725	-2.9842	0.1207	-1.9319	-0.4225	-0.7931
1.2199	-1.2244	-0.1058	-0.8593	-0.8108	-0.7729	0.7709	-1.1389
-2.2034	-4.3477	-2.3791	-3.7505	-4.8446	-5.9428	-2.9026	0.3283
-2.0023	-3.8417	-3.1558	-2.9078	5.2755	-4.6083	-1.7311	-3.7869
0.4472	-1.3006	0.2866	-1.4597	-2.6776	-1.8648	2.8376	-0.4332
4.2763	-5.1087	-7.8934	-1.2613	-3.5008	-5.1906	-6.4351	-7.5218
1.7633	-2.3861	-5.4152	1.0929	-5.6578	-3.6059	-1.6314	-6.1439
3.6151	0.5090	-3.6448	2.4030	-5.9298	-3.5491	1.0003	-3.1384
-1.9537	-3.2129	-1.5939	-2.7345	3.6774	-4.1774	-2.5785	-1.7041
0.8855	-3.2230	-3.9772	-3.5312	-5.2958	-3.2480	-4.8190	-3.8444
0.9388	-0.3179	-0.9214	-0.4795	-0.8576	-3.5613	2.1997	-2.0080
-0.4460	-6.9247	-0.8574	-3.3498	0.9359	-4.7823	-7.5465	0.6618
-3.7639	-6.0754	-4.9814	-4.3044	4.7734	-6.0432	-4.5155	-4.9389
0.5149	-2.8179	-1.7176	-2.3017	-4.9901	-1.4302	-1.9573	0.1424
-4.2969	-6.6284	-5.5610	-4.7327	5.4186	-6.7818	-8.0046	-5.0469
-1.4114	-5.4651	-5.8117	-5.2065	-0.7138	-3.2794	-2.5742	-3.7322
0.0770	-4.8453	-4.2677	-3.7262	0.6320	-6.4423	-0.1717	-3.4025
-3.8504	-6.4032	-5.8066	-5.8931	1.6722	-5.7518	-4.8109	-3.5221
0.5127	-3.2960	-4.1158	-2.9280	-5.7036	-2.2749	-1.0209	-1.9966
0.3171	-2.6951	-5.4627	-2.8214	-2.9462	-3.4595	-1.2925	-1.4371
2.0238	-1.1618	-2.8953	-1.7657	-3.9633	0.8889	-0.1224	-2.1016
2.1494	2.5510	2.3389	0.3596	-3.1909	3.8596	3.2406	2.0273
-1.7870	-1.2108	0.9399	0.3374	-2.5585	-0.7929	-2.1697	3.7586
3.6509	-1.5894	-3.1923	-0.7073	-2.1707	-0.1245	-0.4767	-2.7845
0.7674	-2.4726	-3.6073	-1.1126	-0.9639	0.2794	-0.4497	-1.8756
0.9700	-1.4402	-2.0850	0.1195	-2.5655	-2.4557	-0.0673	0.2164
-2.4397	-2.8133	-2.4323	-1.7303	0.4548	-1.2018	-4.1443	-2.4919
-2.5594	-2.6293	-1.1538	-1.6238	5.3485	-1.3792	-2.7482	-2.9907
0.6397	-5.1890	-5.4258	-3.1051	-4.9285	-4.2030	-4.1704	-4.1456
1.1800	3.5549	2.8075	1.1430	1.0379	2.3491	4.7956	1.8581
1.9867	-3.4377	-4.6266	-1.8109	-5.4114	-2.3797	-1.8254	-1.3052
-0.0582	-2.4523	-1.3660	-2.5095	-0.9686	-2.8207	-1.5940	-1.1421
1.9125	-0.0840	-0.5732	0.4790	-0.8991	2.3168	0.9860	0.3973
-1.3392	-5.8300	-5.0812	-4.2654	-0.2587	-5.8822	-3.9955	-2.9154
-1.7356	-5.2054	-2.8333	-3.7109	-1.0126	-4.2586	-2.8329	-0.7164
-0.5129	-0.9413	-3.4396	-1.5050	-6.1855	-3.4851	-0.5567	-1.7637
-0.7522	-4.0749	-0.0505	-2.9110	2.3458	-3.5120	-1.4369	-0.0039
2.9226	-0.4306	-1.9873	2.4301	-1.5274	-0.4890	-0.2010	-3.4989
-0.6953	-3.9656	-1.3377	-2.3419	0.6659	-3.1334	-2.1258	-1.1341
-0.3174	0.8564	2.5603	0.3001	-2.8668	-0.5202	1.4604	-1.2505
3.3781	1.2942	1.7509	1.4531	0.4730	1.4944	3.2582	-0.1659
0.6494	-4.9383	-6.9683	-3.0477	-6.2252	-5.9100	-5.0399	-4.3818
1.5035	-0.5509	-3.4145	0.0111	-1.9574	-1.2920	-0.8249	-3.8421
-1.0995	-1.5841	-1.2732	-1.3116	1.5362	1.4237	-0.0818	-0.3479
0.7601	0.8367	2.6541	0.9887	1.3305	2.0873	3.4704	1.2890
-3.1907	-5.9356	-4.5718	-3.7209	4.7507	-6.2269	-7.2838	-3.9240
-0.3797	0.9318	0.7275	-1.1439	-1.6562	1.2132	1.1514	1.3118
3.2877	2.0904	-1.1713	1.9237	-4.3650	-0.4731	4.1587	-1.7983
2.4180	-1.9992	-5.8688	0.6363	-5.6628	-4.2026	-0.0391	-5.7913
3.4056	-5.1393	-5.8271	-1.5875	2.8733	-6.4485	-8.0346	-7.4374
-1.8837	-1.4847	0.5956	-3.1247	-3.6412	-2.5208	-1.1037	0.9685
1.3013	1.9828	5.6058	2.5722	-1.2687	2.8597	3.0028	4.3391
1.1710	2.3322	0.6278	1.7849	-3.0668	1.6285	4.0630	1.7229
-0.1090	-1.1497	-2.4430	-1.1766	-7.0631	-3.2349	-0.7908	-0.4921
0.6708	-1.6762	-0.1644	-1.0241	-0.1829	0.0849	-1.6567	0.2257
-1.5512	-4.4844	-5.8514	-3.9210	-4.6282	-6.5719	-5.1462	-2.8359
-0.9115	-5.0348	-3.9013	-4.9227	-3.5999	-5.9089	-4.2979	-0.8503
-0.3501	-3.1386	-2.2560	-3.1139	-3.2579	-2.4484	-1.6721	-1.5094
5.2796	-1.8714	-3.9448	1.3577	-0.2466	-1.8951	-2.7162	-5.8253
-0.0798	-2.9416	-2.1941	-3.5839	-3.0321	-2.2196	-2.2502	-1.5741
2.7408	-0.0753	0.0443	0.1418	-0.3463	2.1935	-0.1481	0.8695
-2.5088	-4.5198	-1.9252	-2.8353	8.7916	-2.4466	-8.0770	-4.1560
-3.2229	-5.4917	-1.3626	-3.2717	0.3842	-3.9856	-2.4341	1.8357
2.8362	1.0928	3.1539	2.1340	-2.0485	-0.3621	2.8008	-0.5980
-4.6922	-3.1170	-1.6622	-1.8947	6.7200	-3.5591	-5.8301	-3.0874
-0.2661	-6.5717	-5.0995	-2.8490	3.8212	-6.4652	-5.6583	-5.2256
1.9068	-0.3615	-4.9851	-0.6887	-6.3358	-3.7352	1.1392	-4.4996
-1.7399	-7.3717	0.1959	-4.8668	-0.3704	-3.0444	-6.6119	0.4764
-2.8988	-6.0794	-1.5778	-3.8029	8.0487	-4.3926	-7.9365	-3.5529
-1.4056	-4.0661	-1.5679	-2.4696	-0.1659	-3.3763	-2.5406	0.0464
-1.8706	-5.3978	-2.5231	-3.1232	-1.0225	-4.4968	-2.0795	0.1552
-1.1551	-1.0007	-0.7407	-0.3141	-4.1261	-2.2538	-1.5173	-0.0738
-2.7027	-4.7792	-3.9943	-4.1227	0.2480	-7.1547	-1.3183	-1.7575
